,State,Date,New Cases,New Deaths
3215,California,2021-07-15,3622,25
3216,California,2021-07-16,4651,65
3217,California,2021-07-17,0,0
3218,California,2021-07-18,0,0
3219,California,2021-07-19,14097,51
3220,California,2021-07-20,4723,4
3221,California,2021-07-21,5285,11
3222,California,2021-07-22,10962,31
3223,California,2021-07-23,7984,46
3224,California,2021-07-24,0,0
3225,California,2021-07-25,0,0
3226,California,2021-07-26,21940,65
3227,California,2021-07-27,7731,5
3228,California,2021-07-28,6849,38
3229,California,2021-07-29,10778,42
3230,California,2021-07-30,10356,44
3231,California,2021-07-31,0,0
3232,California,2021-08-01,0,0
3233,California,2021-08-02,33407,150
3234,California,2021-08-03,7318,11
3235,California,2021-08-04,8552,54
3236,California,2021-08-05,13042,56
3237,California,2021-08-06,14402,37
3238,California,2021-08-07,12916,33
3239,California,2021-08-08,13271,36
3240,California,2021-08-09,10425,6
3241,California,2021-08-10,9625,10
3242,California,2021-08-11,9925,0
3243,California,2021-08-12,10450,61
3244,California,2021-08-13,14099,61
3245,California,2021-08-14,14479,40
3246,California,2021-08-15,13472,45
3247,California,2021-08-16,11437,11
3248,California,2021-08-17,9748,7
3249,California,2021-08-18,14317,90
3250,California,2021-08-19,22651,92
3251,California,2021-08-20,14716,120
3252,California,2021-08-21,13613,82
3253,California,2021-08-22,14564,89
3254,California,2021-08-23,10274,3
3255,California,2021-08-24,10401,17
3256,California,2021-08-25,11899,108
3257,California,2021-08-26,17375,129
3258,California,2021-08-27,13785,102
3259,California,2021-08-28,15157,106
3260,California,2021-08-29,11828,104
3261,California,2021-08-30,14968,28
3262,California,2021-08-31,9606,16
3263,California,2021-09-01,23387,143
3264,California,2021-09-02,15339,155
3265,California,2021-09-03,11742,119
3266,California,2021-09-04,9318,103
3267,California,2021-09-05,14267,158
3268,California,2021-09-06,8866,25
3269,California,2021-09-07,7523,40
3270,California,2021-09-08,7274,26
3271,California,2021-09-09,11638,201
3272,California,2021-09-10,9244,165
3273,California,2021-09-11,13463,203
3274,California,2021-09-12,9045,76
3275,California,2021-09-13,6842,15
3276,California,2021-09-14,11851,97
3277,California,2021-09-15,7760,188
3278,California,2021-09-16,13885,186
3279,California,2021-09-17,9543,171
3280,California,2021-09-18,9385,125
3281,California,2021-09-19,9038,125
3282,California,2021-09-20,6193,4
3283,California,2021-09-21,6032,16
3284,California,2021-09-22,6579,146
3285,California,2021-09-23,11543,154
3286,California,2021-09-24,7276,159
3287,California,2021-09-25,0,0
3288,California,2021-09-26,0,0
3289,California,2021-09-27,22969,275
3290,California,2021-09-28,4753,25
3291,California,2021-09-29,6493,130
3292,California,2021-09-30,10221,153
3293,California,2021-10-01,7869,126
3294,California,2021-10-02,0,0
3295,California,2021-10-03,0,0
3296,California,2021-10-04,18998,243
3297,California,2021-10-05,3752,0
3298,California,2021-10-06,5386,157
3299,California,2021-10-07,8440,167
3300,California,2021-10-08,6710,156
3301,California,2021-10-09,0,0
3302,California,2021-10-10,0,0
3303,California,2021-10-11,16921,234
3304,California,2021-10-12,4091,15
3305,California,2021-10-13,4034,106
3306,California,2021-10-14,7263,148
3307,California,2021-10-15,6188,140
3308,California,2021-10-16,0,0
3309,California,2021-10-17,0,0
3310,California,2021-10-18,16764,266
3311,California,2021-10-19,4081,21
3312,California,2021-10-20,3070,156
3313,California,2021-10-21,8407,148
3314,California,2021-10-22,6093,143
3315,California,2021-10-23,0,0
3316,California,2021-10-24,0,0
3317,California,2021-10-25,0,0
3318,California,2021-10-26,24563,298
3319,California,2021-10-27,4378,113
3320,California,2021-10-28,8770,113
3321,California,2021-10-29,7098,111
3322,California,2021-10-30,0,0
3323,California,2021-10-31,0,0
3324,California,2021-11-01,19351,13
3325,California,2021-11-02,4209,38
3326,California,2021-11-03,3518,76
3327,California,2021-11-04,9711,113
3328,California,2021-11-05,8012,93
3329,California,2021-11-06,0,0
3330,California,2021-11-07,0,0
3331,California,2021-11-08,18893,127
3332,California,2021-11-09,3945,19
3333,California,2021-11-10,3716,134
3334,California,2021-11-11,8727,156
3335,California,2021-11-12,0,0
3336,California,2021-11-13,11996,148
3337,California,2021-11-14,0,0
3338,California,2021-11-15,8410,134
3339,California,2021-11-16,4515,20
3340,California,2021-11-17,3912,128
3341,California,2021-11-18,7799,129
3342,California,2021-11-19,5327,153
3343,California,2021-11-20,0,0
3344,California,2021-11-21,0,0
3345,Colorado,2020-01-23,0,0
3346,Colorado,2020-01-24,0,0
3347,Colorado,2020-01-25,0,0
3348,Colorado,2020-01-26,0,0
3349,Colorado,2020-01-27,0,0
3350,Colorado,2020-01-28,0,0
3351,Colorado,2020-01-29,0,0
3352,Colorado,2020-01-30,0,0
3353,Colorado,2020-01-31,0,0
3354,Colorado,2020-02-01,0,0
3355,Colorado,2020-02-02,0,0
3356,Colorado,2020-02-03,0,0
3357,Colorado,2020-02-04,0,0
3358,Colorado,2020-02-05,0,0
3359,Colorado,2020-02-06,0,0
3360,Colorado,2020-02-07,0,0
3361,Colorado,2020-02-08,0,0
3362,Colorado,2020-02-09,0,0
3363,Colorado,2020-02-10,0,0
3364,Colorado,2020-02-11,0,0
3365,Colorado,2020-02-12,0,0
3366,Colorado,2020-02-13,0,0
3367,Colorado,2020-02-14,0,0
3368,Colorado,2020-02-15,0,0
3369,Colorado,2020-02-16,0,0
3370,Colorado,2020-02-17,0,0
3371,Colorado,2020-02-18,0,0
3372,Colorado,2020-02-19,0,0
3373,Colorado,2020-02-20,0,0
3374,Colorado,2020-02-21,0,0
3375,Colorado,2020-02-22,0,0
3376,Colorado,2020-02-23,0,0
3377,Colorado,2020-02-24,0,0
3378,Colorado,2020-02-25,0,0
3379,Colorado,2020-02-26,0,0
3380,Colorado,2020-02-27,0,0
3381,Colorado,2020-02-28,0,0
3382,Colorado,2020-02-29,0,0
3383,Colorado,2020-03-01,0,0
3384,Colorado,2020-03-02,1,0
3385,Colorado,2020-03-03,0,0
3386,Colorado,2020-03-04,0,0
3387,Colorado,2020-03-05,0,0
3388,Colorado,2020-03-06,6,0
3389,Colorado,2020-03-07,1,0
3390,Colorado,2020-03-08,2,0
3391,Colorado,2020-03-09,1,0
3392,Colorado,2020-03-10,6,0
3393,Colorado,2020-03-11,6,0
3394,Colorado,2020-03-12,11,0
3395,Colorado,2020-03-13,10,0
3396,Colorado,2020-03-14,27,0
3397,Colorado,2020-03-15,32,1
3398,Colorado,2020-03-16,35,0
3399,Colorado,2020-03-17,34,1
3400,Colorado,2020-03-18,30,0
3401,Colorado,2020-03-19,69,0
3402,Colorado,2020-03-20,83,2
3403,Colorado,2020-03-21,123,1
3404,Colorado,2020-03-22,119,1
3405,Colorado,2020-03-23,124,1
3406,Colorado,2020-03-24,196,4
3407,Colorado,2020-03-25,177,8
3408,Colorado,2020-03-26,313,5
3409,Colorado,2020-03-27,296,7
3410,Colorado,2020-03-28,329,13
3411,Colorado,2020-03-29,243,3
3412,Colorado,2020-03-30,334,4
3413,Colorado,2020-03-31,329,18
3414,Colorado,2020-04-01,385,11
3415,Colorado,2020-04-02,403,17
3416,Colorado,2020-04-03,450,14
3417,Colorado,2020-04-04,390,15
3418,Colorado,2020-04-05,388,14
3419,Colorado,2020-04-06,225,10
3420,Colorado,2020-04-07,269,29
3421,Colorado,2020-04-08,264,14
3422,Colorado,2020-04-09,552,33
3423,Colorado,2020-04-10,368,24
3424,Colorado,2020-04-11,438,24
3425,Colorado,2020-04-12,437,16
3426,Colorado,2020-04-13,383,18
3427,Colorado,2020-04-14,293,21
3428,Colorado,2020-04-15,316,28
3429,Colorado,2020-04-16,421,16
3430,Colorado,2020-04-17,352,18
3431,Colorado,2020-04-18,422,20
3432,Colorado,2020-04-19,271,10
3433,Colorado,2020-04-20,316,27
3434,Colorado,2020-04-21,301,37
3435,Colorado,2020-04-22,466,22
3436,Colorado,2020-04-23,404,44
3437,Colorado,2020-04-24,971,121
3438,Colorado,2020-04-25,710,0
3439,Colorado,2020-04-26,491,9
3440,Colorado,2020-04-27,436,27
3441,Colorado,2020-04-28,495,30
3442,Colorado,2020-04-29,436,30
3443,Colorado,2020-04-30,847,11
3444,Colorado,2020-05-01,460,43
3445,Colorado,2020-05-02,465,12
3446,Colorado,2020-05-03,410,10
3447,Colorado,2020-05-04,247,9
3448,Colorado,2020-05-05,368,52
3449,Colorado,2020-05-06,398,18
3450,Colorado,2020-05-07,451,23
3451,Colorado,2020-05-08,461,16
3452,Colorado,2020-05-09,551,7
3453,Colorado,2020-05-10,359,4
3454,Colorado,2020-05-11,220,15
3455,Colorado,2020-05-12,252,20
3456,Colorado,2020-05-13,299,53
3457,Colorado,2020-05-14,439,31
3458,Colorado,2020-05-15,416,60
3459,Colorado,2020-05-16,433,42
3460,Colorado,2020-05-17,332,23
3461,Colorado,2020-05-18,221,9
3462,Colorado,2020-05-19,277,33
3463,Colorado,2020-05-20,289,42
3464,Colorado,2020-05-21,375,10
3465,Colorado,2020-05-22,308,14
3466,Colorado,2020-05-23,462,4
3467,Colorado,2020-05-24,226,3
3468,Colorado,2020-05-25,269,1
3469,Colorado,2020-05-26,306,19
3470,Colorado,2020-05-27,205,42
3471,Colorado,2020-05-28,286,29
3472,Colorado,2020-05-29,346,15
3473,Colorado,2020-05-30,488,7
3474,Colorado,2020-05-31,305,2
3475,Colorado,2020-06-01,152,13
3476,Colorado,2020-06-02,214,16
3477,Colorado,2020-06-03,247,20
3478,Colorado,2020-06-04,307,18
3479,Colorado,2020-06-05,276,12
3480,Colorado,2020-06-06,240,3
3481,Colorado,2020-06-07,164,0
3482,Colorado,2020-06-08,133,16
3483,Colorado,2020-06-09,183,10
3484,Colorado,2020-06-10,133,20
3485,Colorado,2020-06-11,124,10
3486,Colorado,2020-06-12,236,12
3487,Colorado,2020-06-13,232,3
3488,Colorado,2020-06-14,120,1
3489,Colorado,2020-06-15,132,6
3490,Colorado,2020-06-16,141,12
3491,Colorado,2020-06-17,252,14
3492,Colorado,2020-06-18,256,7
3493,Colorado,2020-06-19,346,5
3494,Colorado,2020-06-20,180,4
3495,Colorado,2020-06-21,206,0
3496,Colorado,2020-06-22,142,4
3497,Colorado,2020-06-23,195,14
3498,Colorado,2020-06-24,257,2
3499,Colorado,2020-06-25,259,2
3500,Colorado,2020-06-26,326,4
3501,Colorado,2020-06-27,286,1
3502,Colorado,2020-06-28,293,2
3503,Colorado,2020-06-29,167,6
3504,Colorado,2020-06-30,217,8
3505,Colorado,2020-07-01,289,7
3506,Colorado,2020-07-02,395,4
3507,Colorado,2020-07-03,367,0
3508,Colorado,2020-07-04,296,0
3509,Colorado,2020-07-05,227,0
3510,Colorado,2020-07-06,186,0
3511,Colorado,2020-07-07,390,5
3512,Colorado,2020-07-08,356,8
3513,Colorado,2020-07-09,410,2
3514,Colorado,2020-07-10,633,18
3515,Colorado,2020-07-11,450,1
3516,Colorado,2020-07-12,374,0
3517,Colorado,2020-07-13,369,2
3518,Colorado,2020-07-14,422,11
3519,Colorado,2020-07-15,414,6
3520,Colorado,2020-07-16,596,1
3521,Colorado,2020-07-17,587,6
3522,Colorado,2020-07-18,525,1
3523,Colorado,2020-07-19,369,0
3524,Colorado,2020-07-20,427,6
3525,Colorado,2020-07-21,558,5
3526,Colorado,2020-07-22,622,8
3527,Colorado,2020-07-23,608,15
3528,Colorado,2020-07-24,719,4
3529,Colorado,2020-07-25,802,4
3530,Colorado,2020-07-26,582,0
3531,Colorado,2020-07-27,200,5
3532,Colorado,2020-07-28,881,8
3533,Colorado,2020-07-29,496,15
3534,Colorado,2020-07-30,466,0
3535,Colorado,2020-07-31,594,16
3536,Colorado,2020-08-01,549,6
3537,Colorado,2020-08-02,433,0
3538,Colorado,2020-08-03,250,0
3539,Colorado,2020-08-04,529,5
3540,Colorado,2020-08-05,546,2
3541,Colorado,2020-08-06,409,1
3542,Colorado,2020-08-07,443,5
3543,Colorado,2020-08-08,454,0
3544,Colorado,2020-08-09,304,1
3545,Colorado,2020-08-10,297,5
3546,Colorado,2020-08-11,295,12
3547,Colorado,2020-08-12,242,0
3548,Colorado,2020-08-13,460,7
3549,Colorado,2020-08-14,402,6
3550,Colorado,2020-08-15,281,8
3551,Colorado,2020-08-16,354,0
3552,Colorado,2020-08-17,173,0
3553,Colorado,2020-08-18,268,3
3554,Colorado,2020-08-19,318,1
3555,Colorado,2020-08-20,377,3
3556,Colorado,2020-08-21,393,7
3557,Colorado,2020-08-22,307,8
3558,Colorado,2020-08-23,270,0
3559,Colorado,2020-08-24,198,1
3560,Colorado,2020-08-25,314,7
3561,Colorado,2020-08-26,252,1
3562,Colorado,2020-08-27,366,4
3563,Colorado,2020-08-28,430,6
3564,Colorado,2020-08-29,313,7
3565,Colorado,2020-08-30,223,0
3566,Colorado,2020-08-31,188,1
3567,Colorado,2020-09-01,369,1
3568,Colorado,2020-09-02,234,6
3569,Colorado,2020-09-03,308,3
3570,Colorado,2020-09-04,394,11
3571,Colorado,2020-09-05,323,5
3572,Colorado,2020-09-06,281,1
3573,Colorado,2020-09-07,247,1
3574,Colorado,2020-09-08,193,0
3575,Colorado,2020-09-09,314,4
3576,Colorado,2020-09-10,260,2
3577,Colorado,2020-09-11,366,6
3578,Colorado,2020-09-12,409,3
3579,Colorado,2020-09-13,459,0
3580,Colorado,2020-09-14,401,2
3581,Colorado,2020-09-15,445,6
3582,Colorado,2020-09-16,492,6
3583,Colorado,2020-09-17,504,4
3584,Colorado,2020-09-18,623,3
3585,Colorado,2020-09-19,648,4
3586,Colorado,2020-09-20,501,1
3587,Colorado,2020-09-21,545,4
3588,Colorado,2020-09-22,653,7
3589,Colorado,2020-09-23,620,5
3590,Colorado,2020-09-24,652,3
3591,Colorado,2020-09-25,706,4
3592,Colorado,2020-09-26,635,3
3593,Colorado,2020-09-27,605,1
3594,Colorado,2020-09-28,475,3
3595,Colorado,2020-09-29,553,2
3596,Colorado,2020-09-30,527,5
3597,Colorado,2020-10-01,713,3
3598,Colorado,2020-10-02,734,3
3599,Colorado,2020-10-03,681,0
3600,Colorado,2020-10-04,567,10
3601,Colorado,2020-10-05,532,2
3602,Colorado,2020-10-06,623,12
3603,Colorado,2020-10-07,808,4
3604,Colorado,2020-10-08,926,10
3605,Colorado,2020-10-09,855,8
3606,Colorado,2020-10-10,1046,9
3607,Colorado,2020-10-11,907,1
3608,Colorado,2020-10-12,634,3
3609,Colorado,2020-10-13,1195,37
3610,Colorado,2020-10-14,805,7
3611,Colorado,2020-10-15,1258,2
3612,Colorado,2020-10-16,1295,10
3613,Colorado,2020-10-17,1219,4
3614,Colorado,2020-10-18,1052,0
3615,Colorado,2020-10-19,1208,4
3616,Colorado,2020-10-20,1115,2
3617,Colorado,2020-10-21,1137,12
3618,Colorado,2020-10-22,1569,4
3619,Colorado,2020-10-23,1588,13
3620,Colorado,2020-10-24,1822,7
3621,Colorado,2020-10-25,1726,5
3622,Colorado,2020-10-26,2347,3
3623,Colorado,2020-10-27,1498,10
3624,Colorado,2020-10-28,1407,13
3625,Colorado,2020-10-29,1889,19
3626,Colorado,2020-10-30,2627,10
3627,Colorado,2020-10-31,2975,7
3628,Colorado,2020-11-01,2792,0
3629,Colorado,2020-11-02,2521,7
3630,Colorado,2020-11-03,2765,19
3631,Colorado,2020-11-04,3109,22
3632,Colorado,2020-11-05,3697,20
3633,Colorado,2020-11-06,3951,23
3634,Colorado,2020-11-07,4003,13
3635,Colorado,2020-11-08,3500,5
3636,Colorado,2020-11-09,4003,14
3637,Colorado,2020-11-10,3922,19
3638,Colorado,2020-11-11,4073,16
3639,Colorado,2020-11-12,5675,25
3640,Colorado,2020-11-13,6943,36
3641,Colorado,2020-11-14,5396,21
3642,Colorado,2020-11-15,4464,21
3643,Colorado,2020-11-16,4127,32
3644,Colorado,2020-11-17,4719,30
3645,Colorado,2020-11-18,5274,43
3646,Colorado,2020-11-19,6416,79
3647,Colorado,2020-11-20,6260,15
3648,Colorado,2020-11-21,6254,42
3649,Colorado,2020-11-22,4401,19
3650,Colorado,2020-11-23,4489,4
3651,Colorado,2020-11-24,4020,50
3652,Colorado,2020-11-25,4118,46
3653,Colorado,2020-11-26,6373,51
3654,Colorado,2020-11-27,4625,20
3655,Colorado,2020-11-28,4922,6
3656,Colorado,2020-11-29,4110,20
3657,Colorado,2020-11-30,4607,34
3658,Colorado,2020-12-01,5082,72
3659,Colorado,2020-12-02,4336,84
3660,Colorado,2020-12-03,6432,127
3661,Colorado,2020-12-04,5921,18
3662,Colorado,2020-12-05,4812,19
3663,Colorado,2020-12-06,3691,0
3664,Colorado,2020-12-07,4286,2
3665,Colorado,2020-12-08,4081,14
3666,Colorado,2020-12-09,3736,267
3667,Colorado,2020-12-10,4807,120
3668,Colorado,2020-12-11,4186,87
3669,Colorado,2020-12-12,4031,25
3670,Colorado,2020-12-13,2775,87
3671,Colorado,2020-12-14,3003,11
3672,Colorado,2020-12-15,2018,116
3673,Colorado,2020-12-16,2974,71
3674,Colorado,2020-12-17,3625,70
3675,Colorado,2020-12-18,3282,33
3676,Colorado,2020-12-19,2365,80
3677,Colorado,2020-12-20,2277,29
3678,Colorado,2020-12-21,2026,10
3679,Colorado,2020-12-22,2160,0
3680,Colorado,2020-12-23,2583,93
3681,Colorado,2020-12-24,2559,88
3682,Colorado,2020-12-25,2787,36
3683,Colorado,2020-12-26,1296,6
3684,Colorado,2020-12-27,1430,18
3685,Colorado,2020-12-28,1766,21
3686,Colorado,2020-12-29,1456,56
3687,Colorado,2020-12-30,2103,63
3688,Colorado,2020-12-31,2858,64
3689,Colorado,2021-01-01,2827,59
3690,Colorado,2021-01-02,1904,39
3691,Colorado,2021-01-03,1917,22
3692,Colorado,2021-01-04,2067,10
3693,Colorado,2021-01-05,1669,47
3694,Colorado,2021-01-06,2210,0
3695,Colorado,2021-01-07,3463,111
3696,Colorado,2021-01-08,3206,36
3697,Colorado,2021-01-09,2950,52
3698,Colorado,2021-01-10,2206,18
3699,Colorado,2021-01-11,1668,5
3700,Colorado,2021-01-12,1626,29
3701,Colorado,2021-01-13,2429,43
3702,Colorado,2021-01-14,2373,31
3703,Colorado,2021-01-15,2137,27
3704,Colorado,2021-01-16,2096,20
3705,Colorado,2021-01-17,1565,16
3706,Colorado,2021-01-18,966,7
3707,Colorado,2021-01-19,1687,2
3708,Colorado,2021-01-20,1449,34
3709,Colorado,2021-01-21,2064,18
3710,Colorado,2021-01-22,1821,22
3711,Colorado,2021-01-23,1933,20
3712,Colorado,2021-01-24,1370,23
3713,Colorado,2021-01-25,1226,7
3714,Colorado,2021-01-26,1001,5
3715,Colorado,2021-01-27,1494,35
3716,Colorado,2021-01-28,1574,17
3717,Colorado,2021-01-29,1663,25
3718,Colorado,2021-01-30,1546,0
3719,Colorado,2021-01-31,1202,0
3720,Colorado,2021-02-01,909,47
3721,Colorado,2021-02-02,933,9
3722,Colorado,2021-02-03,1428,14
3723,Colorado,2021-02-04,1569,13
3724,Colorado,2021-02-05,1913,27
3725,Colorado,2021-02-06,1362,17
3726,Colorado,2021-02-07,1099,10
3727,Colorado,2021-02-08,841,2
3728,Colorado,2021-02-09,831,13
3729,Colorado,2021-02-10,1196,24
3730,Colorado,2021-02-11,1531,11
3731,Colorado,2021-02-12,1425,9
3732,Colorado,2021-02-13,1148,24
3733,Colorado,2021-02-14,840,10
3734,Colorado,2021-02-15,631,2
3735,Colorado,2021-02-16,619,2
3736,Colorado,2021-02-17,1110,10
3737,Colorado,2021-02-18,1256,26
3738,Colorado,2021-02-19,1251,14
3739,Colorado,2021-02-20,1075,9
3740,Colorado,2021-02-21,913,5
3741,Colorado,2021-02-22,703,1
3742,Colorado,2021-02-23,1047,14
3743,Colorado,2021-02-24,1312,10
3744,Colorado,2021-02-25,1336,8
3745,Colorado,2021-02-26,1317,15
3746,Colorado,2021-02-27,1088,5
3747,Colorado,2021-02-28,878,6
3748,Colorado,2021-03-01,677,1
3749,Colorado,2021-03-02,851,7
3750,Colorado,2021-03-03,1169,11
3751,Colorado,2021-03-04,1288,4
3752,Colorado,2021-03-05,1192,12
3753,Colorado,2021-03-06,997,0
3754,Colorado,2021-03-07,884,3
3755,Colorado,2021-03-08,641,1
3756,Colorado,2021-03-09,807,7
3757,Colorado,2021-03-10,1027,6
3758,Colorado,2021-03-11,1236,18
3759,Colorado,2021-03-12,1250,3
3760,Colorado,2021-03-13,1248,12
3761,Colorado,2021-03-14,1099,2
3762,Colorado,2021-03-15,324,2
3763,Colorado,2021-03-16,307,8
3764,Colorado,2021-03-17,796,1
3765,Colorado,2021-03-18,1353,11
3766,Colorado,2021-03-19,1731,5
3767,Colorado,2021-03-20,1284,3
3768,Colorado,2021-03-21,890,5
3769,Colorado,2021-03-22,254,0
3770,Colorado,2021-03-23,1284,4
3771,Colorado,2021-03-24,1176,3
3772,Colorado,2021-03-25,1278,5
3773,Colorado,2021-03-26,1359,4
3774,Colorado,2021-03-27,1271,3
3775,Colorado,2021-03-28,1065,3
3776,Colorado,2021-03-29,835,0
3777,Colorado,2021-03-30,1145,7
3778,Colorado,2021-03-31,1367,8
3779,Colorado,2021-04-01,1665,10
3780,Colorado,2021-04-02,1678,1
3781,Colorado,2021-04-03,1530,6
3782,Colorado,2021-04-04,1443,2
3783,Colorado,2021-04-05,969,0
3784,Colorado,2021-04-06,988,6
3785,Colorado,2021-04-07,1984,7
3786,Colorado,2021-04-08,1843,4
3787,Colorado,2021-04-09,1886,7
3788,Colorado,2021-04-10,1661,5
3789,Colorado,2021-04-11,1366,2
3790,Colorado,2021-04-12,974,0
3791,Colorado,2021-04-13,1671,11
3792,Colorado,2021-04-14,1819,4
3793,Colorado,2021-04-15,1641,5
3794,Colorado,2021-04-16,2046,9
3795,Colorado,2021-04-17,1554,2
3796,Colorado,2021-04-18,1422,11
3797,Colorado,2021-04-19,910,2
3798,Colorado,2021-04-20,1714,10
3799,Colorado,2021-04-21,1687,4
3800,Colorado,2021-04-22,2380,10
3801,Colorado,2021-04-23,1900,6
3802,Colorado,2021-04-24,1861,18
3803,Colorado,2021-04-25,1714,2
3804,Colorado,2021-04-26,996,4
3805,Colorado,2021-04-27,1485,9
3806,Colorado,2021-04-28,1822,8
3807,Colorado,2021-04-29,2105,12
3808,Colorado,2021-04-30,1819,11
3809,Colorado,2021-05-01,1895,7
3810,Colorado,2021-05-02,1162,2
3811,Colorado,2021-05-03,950,2
3812,Colorado,2021-05-04,1421,15
3813,Colorado,2021-05-05,1509,16
3814,Colorado,2021-05-06,1412,8
3815,Colorado,2021-05-07,1379,7
3816,Colorado,2021-05-08,1411,3
3817,Colorado,2021-05-09,1090,2
3818,Colorado,2021-05-10,852,0
3819,Colorado,2021-05-11,895,14
3820,Colorado,2021-05-12,1242,31
3821,Colorado,2021-05-13,1987,21
3822,Colorado,2021-05-14,1170,9
3823,Colorado,2021-05-15,927,10
3824,Colorado,2021-05-16,600,8
3825,Colorado,2021-05-17,783,0
3826,Colorado,2021-05-18,625,6
3827,Colorado,2021-05-19,1039,16
3828,Colorado,2021-05-20,848,6
3829,Colorado,2021-05-21,744,19
3830,Colorado,2021-05-22,799,6
3831,Colorado,2021-05-23,569,2
3832,Colorado,2021-05-24,387,4
3833,Colorado,2021-05-25,1359,11
3834,Colorado,2021-05-26,716,11
3835,Colorado,2021-05-27,755,14
3836,Colorado,2021-05-28,687,7
3837,Colorado,2021-05-29,558,24
3838,Colorado,2021-05-30,460,4
3839,Colorado,2021-05-31,274,0
3840,Colorado,2021-06-01,298,0
3841,Colorado,2021-06-02,371,11
3842,Colorado,2021-06-03,671,13
3843,Colorado,2021-06-04,614,8
3844,Colorado,2021-06-05,562,2
3845,Colorado,2021-06-06,353,0
3846,Colorado,2021-06-07,257,12
3847,Colorado,2021-06-08,445,14
3848,Colorado,2021-06-09,435,12
3849,Colorado,2021-06-10,472,15
3850,Colorado,2021-06-11,399,11
3851,Colorado,2021-06-12,475,11
3852,Colorado,2021-06-13,379,1
3853,Colorado,2021-06-14,189,1
3854,Colorado,2021-06-15,311,10
3855,Colorado,2021-06-16,355,9
3856,Colorado,2021-06-17,355,4
3857,Colorado,2021-06-18,347,6
3858,Colorado,2021-06-19,321,6
3859,Colorado,2021-06-20,251,6
3860,Colorado,2021-06-21,206,5
3861,Colorado,2021-06-22,288,4
3862,Colorado,2021-06-23,360,14
3863,Colorado,2021-06-24,492,11
3864,Colorado,2021-06-25,363,1
3865,Colorado,2021-06-26,384,4
3866,Colorado,2021-06-27,235,7
3867,Colorado,2021-06-28,217,0
3868,Colorado,2021-06-29,309,12
3869,Colorado,2021-06-30,419,6
3870,Colorado,2021-07-01,499,4
3871,Colorado,2021-07-02,467,4
3872,Colorado,2021-07-03,397,12
3873,Colorado,2021-07-04,301,3
3874,Colorado,2021-07-05,186,0
3875,Colorado,2021-07-06,224,0
3876,Colorado,2021-07-07,361,7
3877,Colorado,2021-07-08,458,3
3878,Colorado,2021-07-09,460,10
3879,Colorado,2021-07-10,474,7
3880,Colorado,2021-07-11,371,9
3881,Colorado,2021-07-12,262,0
3882,Colorado,2021-07-13,512,8
3883,Colorado,2021-07-14,501,8
3884,Colorado,2021-07-15,468,3
3885,Colorado,2021-07-16,552,4
3886,Colorado,2021-07-17,555,2
3887,Colorado,2021-07-18,413,2
3888,Colorado,2021-07-19,431,6
3889,Colorado,2021-07-20,509,2
3890,Colorado,2021-07-21,603,7
3891,Colorado,2021-07-22,752,6
3892,Colorado,2021-07-23,684,9
3893,Colorado,2021-07-24,755,4
3894,Colorado,2021-07-25,563,4
3895,Colorado,2021-07-26,469,6
3896,Colorado,2021-07-27,752,0
3897,Colorado,2021-07-28,798,2
3898,Colorado,2021-07-29,1153,11
3899,Colorado,2021-07-30,1000,10
3900,Colorado,2021-07-31,963,3
3901,Colorado,2021-08-01,832,3
3902,Colorado,2021-08-02,628,5
3903,Colorado,2021-08-03,783,1
3904,Colorado,2021-08-04,1197,6
3905,Colorado,2021-08-05,1104,7
3906,Colorado,2021-08-06,1162,8
3907,Colorado,2021-08-07,1104,6
3908,Colorado,2021-08-08,898,6
3909,Colorado,2021-08-09,659,8
3910,Colorado,2021-08-10,812,12
3911,Colorado,2021-08-11,1311,3
3912,Colorado,2021-08-12,1636,10
3913,Colorado,2021-08-13,1119,9
3914,Colorado,2021-08-14,1376,2
3915,Colorado,2021-08-15,888,2
3916,Colorado,2021-08-16,699,5
3917,Colorado,2021-08-17,1114,6
3918,Colorado,2021-08-18,2172,8
3919,Colorado,2021-08-19,1651,1
3920,Colorado,2021-08-20,1786,11
3921,Colorado,2021-08-21,1759,3
3922,Colorado,2021-08-22,1393,3
3923,Colorado,2021-08-23,1007,5
3924,Colorado,2021-08-24,1298,6
3925,Colorado,2021-08-25,1954,4
3926,Colorado,2021-08-26,2153,7
3927,Colorado,2021-08-27,1997,16
3928,Colorado,2021-08-28,1701,5
3929,Colorado,2021-08-29,992,5
3930,Colorado,2021-08-30,1397,8
3931,Colorado,2021-08-31,2071,13
3932,Colorado,2021-09-01,2047,9
3933,Colorado,2021-09-02,2190,19
3934,Colorado,2021-09-03,2197,24
3935,Colorado,2021-09-04,2048,9
3936,Colorado,2021-09-05,1670,9
3937,Colorado,2021-09-06,1486,13
3938,Colorado,2021-09-07,1084,1
3939,Colorado,2021-09-08,1580,16
3940,Colorado,2021-09-09,2005,12
3941,Colorado,2021-09-10,2315,20
3942,Colorado,2021-09-11,2450,9
3943,Colorado,2021-09-12,1769,9
3944,Colorado,2021-09-13,1360,10
3945,Colorado,2021-09-14,1717,18
3946,Colorado,2021-09-15,2035,26
3947,Colorado,2021-09-16,2123,3
3948,Colorado,2021-09-17,2190,25
3949,Colorado,2021-09-18,1845,9
3950,Colorado,2021-09-19,1512,9
3951,Colorado,2021-09-20,1094,13
3952,Colorado,2021-09-21,1337,23
