,State,Date,New Cases,New Deaths,People_Fully_Vaccinated
3365,Colorado,2020-03-28,329,13,
3366,Colorado,2020-03-29,243,3,
3367,Colorado,2020-03-30,334,4,
3368,Colorado,2020-03-31,329,18,
3369,Colorado,2020-04-01,385,11,
3370,Colorado,2020-04-02,403,17,
3371,Colorado,2020-04-03,450,14,
3372,Colorado,2020-04-04,390,15,
3373,Colorado,2020-04-05,388,14,
3374,Colorado,2020-04-06,225,10,
3375,Colorado,2020-04-07,269,29,
3376,Colorado,2020-04-08,264,14,
3377,Colorado,2020-04-09,552,33,
3378,Colorado,2020-04-10,368,24,
3379,Colorado,2020-04-11,438,24,
3380,Colorado,2020-04-12,437,16,
3381,Colorado,2020-04-13,383,18,
3382,Colorado,2020-04-14,293,21,
3383,Colorado,2020-04-15,316,28,
3384,Colorado,2020-04-16,421,16,
3385,Colorado,2020-04-17,352,18,
3386,Colorado,2020-04-18,422,20,
3387,Colorado,2020-04-19,271,10,
3388,Colorado,2020-04-20,316,27,
3389,Colorado,2020-04-21,301,37,
3390,Colorado,2020-04-22,466,22,
3391,Colorado,2020-04-23,404,44,
3392,Colorado,2020-04-24,971,121,
3393,Colorado,2020-04-25,710,0,
3394,Colorado,2020-04-26,491,9,
3395,Colorado,2020-04-27,436,27,
3396,Colorado,2020-04-28,495,30,
3397,Colorado,2020-04-29,436,30,
3398,Colorado,2020-04-30,847,11,
3399,Colorado,2020-05-01,460,43,
3400,Colorado,2020-05-02,465,12,
3401,Colorado,2020-05-03,410,10,
3402,Colorado,2020-05-04,247,9,
3403,Colorado,2020-05-05,368,52,
3404,Colorado,2020-05-06,398,18,
3405,Colorado,2020-05-07,451,23,
3406,Colorado,2020-05-08,461,16,
3407,Colorado,2020-05-09,551,7,
3408,Colorado,2020-05-10,359,4,
3409,Colorado,2020-05-11,220,15,
3410,Colorado,2020-05-12,252,20,
3411,Colorado,2020-05-13,299,53,
3412,Colorado,2020-05-14,439,31,
3413,Colorado,2020-05-15,416,60,
3414,Colorado,2020-05-16,433,42,
3415,Colorado,2020-05-17,332,23,
3416,Colorado,2020-05-18,221,9,
3417,Colorado,2020-05-19,277,33,
3418,Colorado,2020-05-20,289,42,
3419,Colorado,2020-05-21,375,10,
3420,Colorado,2020-05-22,308,14,
3421,Colorado,2020-05-23,462,4,
3422,Colorado,2020-05-24,226,3,
3423,Colorado,2020-05-25,269,1,
3424,Colorado,2020-05-26,306,19,
3425,Colorado,2020-05-27,205,42,
3426,Colorado,2020-05-28,286,29,
3427,Colorado,2020-05-29,346,15,
3428,Colorado,2020-05-30,488,7,
3429,Colorado,2020-05-31,305,2,
3430,Colorado,2020-06-01,152,13,
3431,Colorado,2020-06-02,214,16,
3432,Colorado,2020-06-03,247,20,
3433,Colorado,2020-06-04,307,18,
3434,Colorado,2020-06-05,276,12,
3435,Colorado,2020-06-06,240,3,
3436,Colorado,2020-06-07,164,0,
3437,Colorado,2020-06-08,133,16,
3438,Colorado,2020-06-09,183,10,
3439,Colorado,2020-06-10,133,20,
3440,Colorado,2020-06-11,124,10,
3441,Colorado,2020-06-12,236,12,
3442,Colorado,2020-06-13,232,3,
3443,Colorado,2020-06-14,120,1,
3444,Colorado,2020-06-15,132,6,
3445,Colorado,2020-06-16,141,12,
3446,Colorado,2020-06-17,252,14,
3447,Colorado,2020-06-18,256,7,
3448,Colorado,2020-06-19,346,5,
3449,Colorado,2020-06-20,180,4,
3450,Colorado,2020-06-21,206,0,
3451,Colorado,2020-06-22,142,4,
3452,Colorado,2020-06-23,195,14,
3453,Colorado,2020-06-24,257,2,
3454,Colorado,2020-06-25,259,2,
3455,Colorado,2020-06-26,326,4,
3456,Colorado,2020-06-27,286,1,
3457,Colorado,2020-06-28,293,2,
3458,Colorado,2020-06-29,167,6,
3459,Colorado,2020-06-30,217,8,
3460,Colorado,2020-07-01,289,7,
3461,Colorado,2020-07-02,395,4,
3462,Colorado,2020-07-03,367,0,
3463,Colorado,2020-07-04,296,0,
3464,Colorado,2020-07-05,227,0,
3465,Colorado,2020-07-06,186,0,
3466,Colorado,2020-07-07,390,5,
3467,Colorado,2020-07-08,356,8,
3468,Colorado,2020-07-09,410,2,
3469,Colorado,2020-07-10,633,18,
3470,Colorado,2020-07-11,450,1,
3471,Colorado,2020-07-12,374,0,
3472,Colorado,2020-07-13,369,2,
3473,Colorado,2020-07-14,422,11,
3474,Colorado,2020-07-15,414,6,
3475,Colorado,2020-07-16,596,1,
3476,Colorado,2020-07-17,587,6,
3477,Colorado,2020-07-18,525,1,
3478,Colorado,2020-07-19,369,0,
3479,Colorado,2020-07-20,427,6,
3480,Colorado,2020-07-21,558,5,
3481,Colorado,2020-07-22,622,8,
3482,Colorado,2020-07-23,608,15,
3483,Colorado,2020-07-24,719,4,
3484,Colorado,2020-07-25,802,4,
3485,Colorado,2020-07-26,582,0,
3486,Colorado,2020-07-27,200,5,
3487,Colorado,2020-07-28,881,8,
3488,Colorado,2020-07-29,496,15,
3489,Colorado,2020-07-30,466,0,
3490,Colorado,2020-07-31,594,16,
3491,Colorado,2020-08-01,549,6,
3492,Colorado,2020-08-02,433,0,
3493,Colorado,2020-08-03,250,0,
3494,Colorado,2020-08-04,529,5,
3495,Colorado,2020-08-05,546,2,
3496,Colorado,2020-08-06,409,1,
3497,Colorado,2020-08-07,443,5,
3498,Colorado,2020-08-08,454,0,
3499,Colorado,2020-08-09,304,1,
3500,Colorado,2020-08-10,297,5,
3501,Colorado,2020-08-11,295,12,
3502,Colorado,2020-08-12,242,0,
3503,Colorado,2020-08-13,460,7,
3504,Colorado,2020-08-14,402,6,
3505,Colorado,2020-08-15,281,8,
3506,Colorado,2020-08-16,354,0,
3507,Colorado,2020-08-17,173,0,
3508,Colorado,2020-08-18,268,3,
3509,Colorado,2020-08-19,318,1,
3510,Colorado,2020-08-20,377,3,
3511,Colorado,2020-08-21,393,7,
3512,Colorado,2020-08-22,307,8,
3513,Colorado,2020-08-23,270,0,
3514,Colorado,2020-08-24,198,1,
3515,Colorado,2020-08-25,314,7,
3516,Colorado,2020-08-26,252,1,
3517,Colorado,2020-08-27,366,4,
3518,Colorado,2020-08-28,430,6,
3519,Colorado,2020-08-29,313,7,
3520,Colorado,2020-08-30,223,0,
3521,Colorado,2020-08-31,188,1,
3522,Colorado,2020-09-01,369,1,
3523,Colorado,2020-09-02,234,6,
3524,Colorado,2020-09-03,308,3,
3525,Colorado,2020-09-04,394,11,
3526,Colorado,2020-09-05,323,5,
3527,Colorado,2020-09-06,281,1,
3528,Colorado,2020-09-07,247,1,
3529,Colorado,2020-09-08,193,0,
3530,Colorado,2020-09-09,314,4,
3531,Colorado,2020-09-10,260,2,
3532,Colorado,2020-09-11,366,6,
3533,Colorado,2020-09-12,409,3,
3534,Colorado,2020-09-13,459,0,
3535,Colorado,2020-09-14,401,2,
3536,Colorado,2020-09-15,445,6,
3537,Colorado,2020-09-16,492,6,
3538,Colorado,2020-09-17,504,4,
3539,Colorado,2020-09-18,623,3,
3540,Colorado,2020-09-19,648,4,
3541,Colorado,2020-09-20,501,1,
3542,Colorado,2020-09-21,545,4,
3543,Colorado,2020-09-22,653,7,
3544,Colorado,2020-09-23,620,5,
3545,Colorado,2020-09-24,652,3,
3546,Colorado,2020-09-25,706,4,
3547,Colorado,2020-09-26,635,3,
3548,Colorado,2020-09-27,605,1,
3549,Colorado,2020-09-28,475,3,
3550,Colorado,2020-09-29,553,2,
3551,Colorado,2020-09-30,527,5,
3552,Colorado,2020-10-01,713,3,
3553,Colorado,2020-10-02,734,3,
3554,Colorado,2020-10-03,681,0,
3555,Colorado,2020-10-04,567,10,
3556,Colorado,2020-10-05,532,2,
3557,Colorado,2020-10-06,623,12,
3558,Colorado,2020-10-07,808,4,
3559,Colorado,2020-10-08,926,10,
3560,Colorado,2020-10-09,855,8,
3561,Colorado,2020-10-10,1046,9,
3562,Colorado,2020-10-11,907,1,
3563,Colorado,2020-10-12,634,3,
3564,Colorado,2020-10-13,1195,37,
3565,Colorado,2020-10-14,805,7,
3566,Colorado,2020-10-15,1258,2,
3567,Colorado,2020-10-16,1295,10,
3568,Colorado,2020-10-17,1219,4,
3569,Colorado,2020-10-18,1052,0,
3570,Colorado,2020-10-19,1208,4,
3571,Colorado,2020-10-20,1115,2,
3572,Colorado,2020-10-21,1137,12,
3573,Colorado,2020-10-22,1569,4,
3574,Colorado,2020-10-23,1588,13,
3575,Colorado,2020-10-24,1822,7,
3576,Colorado,2020-10-25,1726,5,
3577,Colorado,2020-10-26,2347,3,
3578,Colorado,2020-10-27,1498,10,
3579,Colorado,2020-10-28,1407,13,
3580,Colorado,2020-10-29,1889,19,
3581,Colorado,2020-10-30,2627,10,
3582,Colorado,2020-10-31,2975,7,
3583,Colorado,2020-11-01,2792,0,
3584,Colorado,2020-11-02,2521,7,
3585,Colorado,2020-11-03,2765,19,
3586,Colorado,2020-11-04,3109,22,
3587,Colorado,2020-11-05,3697,20,
3588,Colorado,2020-11-06,3951,23,
3589,Colorado,2020-11-07,4003,13,
3590,Colorado,2020-11-08,3500,5,
3591,Colorado,2020-11-09,4003,14,
3592,Colorado,2020-11-10,3922,19,
3593,Colorado,2020-11-11,4073,16,
3594,Colorado,2020-11-12,5675,25,
3595,Colorado,2020-11-13,6943,36,
3596,Colorado,2020-11-14,5396,21,
3597,Colorado,2020-11-15,4464,21,
3598,Colorado,2020-11-16,4127,32,
3599,Colorado,2020-11-17,4719,30,
3600,Colorado,2020-11-18,5274,43,
3601,Colorado,2020-11-19,6416,79,
3602,Colorado,2020-11-20,6260,15,
3603,Colorado,2020-11-21,6254,42,
3604,Colorado,2020-11-22,4401,19,
3605,Colorado,2020-11-23,4489,4,
3606,Colorado,2020-11-24,4020,50,
3607,Colorado,2020-11-25,4118,46,
3608,Colorado,2020-11-26,6373,51,
3609,Colorado,2020-11-27,4625,20,
3610,Colorado,2020-11-28,4922,6,
3611,Colorado,2020-11-29,4110,20,
3612,Colorado,2020-11-30,4607,34,
3613,Colorado,2020-12-01,5082,72,
3614,Colorado,2020-12-02,4336,84,
3615,Colorado,2020-12-03,6432,127,
3616,Colorado,2020-12-04,5921,18,
3617,Colorado,2020-12-05,4812,19,
3618,Colorado,2020-12-06,3691,0,
3619,Colorado,2020-12-07,4286,2,
3620,Colorado,2020-12-08,4081,14,
3621,Colorado,2020-12-09,3736,267,
3622,Colorado,2020-12-10,4807,120,
3623,Colorado,2020-12-11,4186,87,
3624,Colorado,2020-12-12,4031,25,
3625,Colorado,2020-12-13,2775,87,
3626,Colorado,2020-12-14,3003,11,
3627,Colorado,2020-12-15,2018,116,
3628,Colorado,2020-12-16,2974,71,
3629,Colorado,2020-12-17,3625,70,
3630,Colorado,2020-12-18,3282,33,
3631,Colorado,2020-12-19,2365,80,
3632,Colorado,2020-12-20,2277,29,
3633,Colorado,2020-12-21,2026,10,
3634,Colorado,2020-12-22,2160,0,
3635,Colorado,2020-12-23,2583,93,
3636,Colorado,2020-12-24,2559,88,
3637,Colorado,2020-12-25,2787,36,
3638,Colorado,2020-12-26,1296,6,
3639,Colorado,2020-12-27,1430,18,
3640,Colorado,2020-12-28,1766,21,
3641,Colorado,2020-12-29,1456,56,
3642,Colorado,2020-12-30,2103,63,
3643,Colorado,2020-12-31,2858,64,
3644,Colorado,2021-01-01,2827,59,
3645,Colorado,2021-01-02,1904,39,
3646,Colorado,2021-01-03,1917,22,
3647,Colorado,2021-01-04,2067,10,
3648,Colorado,2021-01-05,1669,47,
3649,Colorado,2021-01-06,2210,0,
3650,Colorado,2021-01-07,3463,111,5527.0
3651,Colorado,2021-01-08,3206,36,16025.0
3652,Colorado,2021-01-09,2950,52,27785.0
3653,Colorado,2021-01-10,2206,18,33878.0
3654,Colorado,2021-01-11,1668,5,35798.0
3655,Colorado,2021-01-12,1626,29,40618.0
3656,Colorado,2021-01-13,2429,43,43974.0
3657,Colorado,2021-01-14,2373,31,46897.0
3658,Colorado,2021-01-15,2137,27,48008.0
3659,Colorado,2021-01-16,2096,20,48979.0
3660,Colorado,2021-01-17,1565,16,49595.0
3661,Colorado,2021-01-18,966,7,49744.0
3662,Colorado,2021-01-19,1687,2,49744.0
3663,Colorado,2021-01-20,1449,34,51299.0
3664,Colorado,2021-01-21,2064,18,54541.0
3665,Colorado,2021-01-22,1821,22,61881.0
3666,Colorado,2021-01-23,1933,20,70093.0
3667,Colorado,2021-01-24,1370,23,76648.0
3668,Colorado,2021-01-25,1226,7,80181.0
3669,Colorado,2021-01-26,1001,5,82659.0
3670,Colorado,2021-01-27,1494,35,89881.0
3671,Colorado,2021-01-28,1574,17,98301.0
3672,Colorado,2021-01-29,1663,25,109208.0
3673,Colorado,2021-01-30,1546,0,118397.0
3674,Colorado,2021-01-31,1202,0,124686.0
3675,Colorado,2021-02-01,909,47,130330.0
3676,Colorado,2021-02-02,933,9,132344.0
3677,Colorado,2021-02-03,1428,14,140189.0
3678,Colorado,2021-02-04,1569,13,149389.0
3679,Colorado,2021-02-05,1913,27,162060.0
3680,Colorado,2021-02-06,1362,17,179360.0
3681,Colorado,2021-02-07,1099,10,197141.0
3682,Colorado,2021-02-08,841,2,207562.0
3683,Colorado,2021-02-09,831,13,210928.0
3684,Colorado,2021-02-10,1196,24,225187.0
3685,Colorado,2021-02-11,1531,11,239285.0
3686,Colorado,2021-02-12,1425,9,253482.0
3687,Colorado,2021-02-13,1148,24,271104.0
3688,Colorado,2021-02-14,840,10,290331.0
3689,Colorado,2021-02-15,631,2,302414.0
3690,Colorado,2021-02-16,619,2,308294.0
3691,Colorado,2021-02-17,1110,10,313842.0
3692,Colorado,2021-02-18,1256,26,321826.0
3693,Colorado,2021-02-19,1251,14,333859.0
3694,Colorado,2021-02-20,1075,9,348031.0
3695,Colorado,2021-02-21,913,5,365220.0
3696,Colorado,2021-02-22,703,1,379144.0
3697,Colorado,2021-02-23,1047,14,393719.0
3698,Colorado,2021-02-24,1312,10,398795.0
3699,Colorado,2021-02-25,1336,8,413803.0
3700,Colorado,2021-02-26,1317,15,426938.0
3701,Colorado,2021-02-27,1088,5,439712.0
3702,Colorado,2021-02-28,878,6,460498.0
3703,Colorado,2021-03-01,677,1,477555.0
3704,Colorado,2021-03-02,851,7,482442.0
3705,Colorado,2021-03-03,1169,11,495961.0
3706,Colorado,2021-03-04,1288,4,509021.0
3707,Colorado,2021-03-05,1192,12,521567.0
3708,Colorado,2021-03-06,997,0,543727.0
3709,Colorado,2021-03-07,884,3,564473.0
3710,Colorado,2021-03-08,641,1,599745.0
3711,Colorado,2021-03-09,807,7,612538.0
3712,Colorado,2021-03-10,1027,6,636951.0
3713,Colorado,2021-03-11,1236,18,653382.0
3714,Colorado,2021-03-12,1250,3,672150.0
3715,Colorado,2021-03-13,1248,12,694597.0
3716,Colorado,2021-03-14,1099,2,737903.0
3717,Colorado,2021-03-15,324,2,737903.0
3718,Colorado,2021-03-16,307,8,744294.0
3719,Colorado,2021-03-17,796,1,754123.0
3720,Colorado,2021-03-18,1353,11,773511.0
3721,Colorado,2021-03-19,1731,5,791238.0
3722,Colorado,2021-03-20,1284,3,817003.0
3723,Colorado,2021-03-21,890,5,839598.0
3724,Colorado,2021-03-22,254,0,866707.0
3725,Colorado,2021-03-23,1284,4,878386.0
3726,Colorado,2021-03-24,1176,3,889795.0
3727,Colorado,2021-03-25,1278,5,900059.0
3728,Colorado,2021-03-26,1359,4,912807.0
3729,Colorado,2021-03-27,1271,3,927382.0
3730,Colorado,2021-03-28,1065,3,946188.0
3731,Colorado,2021-03-29,835,0,966835.0
3732,Colorado,2021-03-30,1145,7,976137.0
3733,Colorado,2021-03-31,1367,8,991243.0
3734,Colorado,2021-04-01,1665,10,1008589.0
3735,Colorado,2021-04-02,1678,1,1028324.0
3736,Colorado,2021-04-03,1530,6,1051000.0
3737,Colorado,2021-04-04,1443,2,1081615.0
3738,Colorado,2021-04-05,969,0,1108570.0
3739,Colorado,2021-04-06,988,6,1118667.0
3740,Colorado,2021-04-07,1984,7,1131482.0
3741,Colorado,2021-04-08,1843,4,1156758.0
3742,Colorado,2021-04-09,1886,7,1181330.0
3743,Colorado,2021-04-10,1661,5,1207372.0
3744,Colorado,2021-04-11,1366,2,1249516.0
3745,Colorado,2021-04-12,974,0,1285768.0
3746,Colorado,2021-04-13,1671,11,1311847.0
3747,Colorado,2021-04-14,1819,4,1333034.0
3748,Colorado,2021-04-15,1641,5,1379177.0
3749,Colorado,2021-04-16,2046,9,1405861.0
3750,Colorado,2021-04-17,1554,2,1441796.0
3751,Colorado,2021-04-18,1422,11,1482555.0
3752,Colorado,2021-04-19,910,2,1510363.0
3753,Colorado,2021-04-20,1714,10,1535815.0
3754,Colorado,2021-04-21,1687,4,1561775.0
3755,Colorado,2021-04-22,2380,10,1596141.0
3756,Colorado,2021-04-23,1900,6,1636956.0
3757,Colorado,2021-04-24,1861,18,1654089.0
3758,Colorado,2021-04-25,1714,2,1727477.0
3759,Colorado,2021-04-26,996,4,1745232.0
3760,Colorado,2021-04-27,1485,9,1767903.0
3761,Colorado,2021-04-28,1822,8,1792395.0
3762,Colorado,2021-04-29,2105,12,1824323.0
3763,Colorado,2021-04-30,1819,11,1856500.0
3764,Colorado,2021-05-01,1895,7,1901152.0
3765,Colorado,2021-05-02,1162,2,1932846.0
3766,Colorado,2021-05-03,950,2,1948978.0
3767,Colorado,2021-05-04,1421,15,1948978.0
3768,Colorado,2021-05-05,1509,16,2003556.0
3769,Colorado,2021-05-06,1412,8,2045903.0
3770,Colorado,2021-05-07,1379,7,2088505.0
3771,Colorado,2021-05-08,1411,3,2126931.0
3772,Colorado,2021-05-09,1090,2,2172481.0
3773,Colorado,2021-05-10,852,0,2204647.0
3774,Colorado,2021-05-11,895,14,2230840.0
3775,Colorado,2021-05-12,1242,31,2250378.0
3776,Colorado,2021-05-13,1987,21,2271616.0
3777,Colorado,2021-05-14,1170,9,2307952.0
3778,Colorado,2021-05-15,927,10,2335422.0
3779,Colorado,2021-05-16,600,8,2369145.0
3780,Colorado,2021-05-17,783,0,2380766.0
3781,Colorado,2021-05-18,625,6,2393650.0
3782,Colorado,2021-05-19,1039,16,2415380.0
3783,Colorado,2021-05-20,848,6,2435657.0
3784,Colorado,2021-05-21,744,19,2440115.0
3785,Colorado,2021-05-22,799,6,2487412.0
3786,Colorado,2021-05-23,569,2,2504451.0
3787,Colorado,2021-05-24,387,4,2513029.0
3788,Colorado,2021-05-25,1359,11,2526489.0
3789,Colorado,2021-05-26,716,11,2544297.0
3790,Colorado,2021-05-27,755,14,2559111.0
3791,Colorado,2021-05-28,687,7,2576105.0
3792,Colorado,2021-05-29,558,24,2591962.0
3793,Colorado,2021-05-30,460,4,2604913.0
3794,Colorado,2021-05-31,274,0,2604913.0
3795,Colorado,2021-06-01,298,0,2616155.0
3796,Colorado,2021-06-02,371,11,2626500.0
3797,Colorado,2021-06-03,671,13,2637501.0
3798,Colorado,2021-06-04,614,8,2651999.0
3799,Colorado,2021-06-05,562,2,2652494.0
3800,Colorado,2021-06-06,353,0,2671305.0
3801,Colorado,2021-06-07,257,12,2687659.0
3802,Colorado,2021-06-08,445,14,2710559.0
3803,Colorado,2021-06-09,435,12,2710899.0
3804,Colorado,2021-06-10,472,15,2728692.0
3805,Colorado,2021-06-11,399,11,2748502.0
3806,Colorado,2021-06-12,475,11,2763327.0
3807,Colorado,2021-06-13,379,1,2777997.0
3808,Colorado,2021-06-14,189,1,2778686.0
3809,Colorado,2021-06-15,311,10,2794824.0
3810,Colorado,2021-06-16,355,9,2833756.0
3811,Colorado,2021-06-17,355,4,2847420.0
3812,Colorado,2021-06-18,347,6,2855798.0
3813,Colorado,2021-06-19,321,6,2873834.0
3814,Colorado,2021-06-20,251,6,2885479.0
3815,Colorado,2021-06-21,206,5,2891061.0
3816,Colorado,2021-06-22,288,4,2897391.0
3817,Colorado,2021-06-23,360,14,2906587.0
3818,Colorado,2021-06-24,492,11,2917366.0
3819,Colorado,2021-06-25,363,1,2926730.0
3820,Colorado,2021-06-26,384,4,2942303.0
3821,Colorado,2021-06-27,235,7,2962358.0
3822,Colorado,2021-06-28,217,0,2968677.0
3823,Colorado,2021-06-29,309,12,2977688.0
3824,Colorado,2021-06-30,419,6,2984290.0
3825,Colorado,2021-07-01,499,4,2992902.0
3826,Colorado,2021-07-02,467,4,2997883.0
3827,Colorado,2021-07-03,397,12,3007895.0
3828,Colorado,2021-07-04,301,3,3012921.0
3829,Colorado,2021-07-05,186,0,3012921.0
3830,Colorado,2021-07-06,224,0,3018088.0
3831,Colorado,2021-07-07,361,7,3023752.0
3832,Colorado,2021-07-08,458,3,3030014.0
3833,Colorado,2021-07-09,460,10,3030289.0
3834,Colorado,2021-07-10,474,7,3043908.0
3835,Colorado,2021-07-11,371,9,3048258.0
3836,Colorado,2021-07-12,262,0,3052169.0
3837,Colorado,2021-07-13,512,8,3056100.0
3838,Colorado,2021-07-14,501,8,3061388.0
3839,Colorado,2021-07-15,468,3,3066574.0
3840,Colorado,2021-07-16,552,4,3071436.0
3841,Colorado,2021-07-17,555,2,3077109.0
3842,Colorado,2021-07-18,413,2,3080815.0
3843,Colorado,2021-07-19,431,6,3083206.0
3844,Colorado,2021-07-20,509,2,3086226.0
3845,Colorado,2021-07-21,603,7,3091502.0
3846,Colorado,2021-07-22,752,6,3096731.0
3847,Colorado,2021-07-23,684,9,3101062.0
3848,Colorado,2021-07-24,755,4,3106599.0
3849,Colorado,2021-07-25,563,4,3110403.0
3850,Colorado,2021-07-26,469,6,3112458.0
3851,Colorado,2021-07-27,752,0,3115137.0
3852,Colorado,2021-07-28,798,2,3119109.0
3853,Colorado,2021-07-29,1153,11,3123919.0
3854,Colorado,2021-07-30,1000,10,3128681.0
3855,Colorado,2021-07-31,963,3,3134331.0
3856,Colorado,2021-08-01,832,3,3138193.0
3857,Colorado,2021-08-02,628,5,3140777.0
3858,Colorado,2021-08-03,783,1,3143513.0
3859,Colorado,2021-08-04,1197,6,3148013.0
3860,Colorado,2021-08-05,1104,7,3200348.0
3861,Colorado,2021-08-06,1162,8,3204629.0
3862,Colorado,2021-08-07,1104,6,3209717.0
3863,Colorado,2021-08-08,898,6,3212803.0
3864,Colorado,2021-08-09,659,8,3214886.0
3865,Colorado,2021-08-10,812,12,3218971.0
3866,Colorado,2021-08-11,1311,3,3222597.0
3867,Colorado,2021-08-12,1636,10,3228979.0
3868,Colorado,2021-08-13,1119,9,3234523.0
3869,Colorado,2021-08-14,1376,2,3240306.0
3870,Colorado,2021-08-15,888,2,3244485.0
3871,Colorado,2021-08-16,699,5,3247013.0
3872,Colorado,2021-08-17,1114,6,3251410.0
3873,Colorado,2021-08-18,2172,8,3256262.0
3874,Colorado,2021-08-19,1651,1,3261424.0
3875,Colorado,2021-08-20,1786,11,3266452.0
3876,Colorado,2021-08-21,1759,3,3272879.0
3877,Colorado,2021-08-22,1393,3,3277895.0
3878,Colorado,2021-08-23,1007,5,3281057.0
3879,Colorado,2021-08-24,1298,6,3285724.0
3880,Colorado,2021-08-25,1954,4,3291661.0
3881,Colorado,2021-08-26,2153,7,3297575.0
3882,Colorado,2021-08-27,1997,16,3303665.0
3883,Colorado,2021-08-28,1701,5,3310317.0
3884,Colorado,2021-08-29,992,5,3315697.0
3885,Colorado,2021-08-30,1397,8,3318965.0
3886,Colorado,2021-08-31,2071,13,3324620.0
3887,Colorado,2021-09-01,2047,9,3330669.0
3888,Colorado,2021-09-02,2190,19,3336398.0
3889,Colorado,2021-09-03,2197,24,3341621.0
3890,Colorado,2021-09-04,2048,9,3348061.0
3891,Colorado,2021-09-05,1670,9,3352347.0
3892,Colorado,2021-09-06,1486,13,3354985.0
3893,Colorado,2021-09-07,1084,1,3357014.0
3894,Colorado,2021-09-08,1580,16,3361325.0
3895,Colorado,2021-09-09,2005,12,3367288.0
3896,Colorado,2021-09-10,2315,20,3372511.0
3897,Colorado,2021-09-11,2450,9,3378250.0
3898,Colorado,2021-09-12,1769,9,3383292.0
3899,Colorado,2021-09-13,1360,10,3386456.0
3900,Colorado,2021-09-14,1717,18,3391741.0
3901,Colorado,2021-09-15,2035,26,3396839.0
3902,Colorado,2021-09-16,2123,3,3402257.0
3903,Colorado,2021-09-17,2190,25,3408631.0
3904,Colorado,2021-09-18,1845,9,3412885.0
3905,Colorado,2021-09-19,1512,9,3416932.0
3906,Colorado,2021-09-20,1094,13,3420472.0
3907,Colorado,2021-09-21,1337,23,3425279.0
3908,Colorado,2021-09-22,1432,13,3430389.0
3909,Colorado,2021-09-23,1454,14,3434303.0
3910,Colorado,2021-09-24,1650,17,3439349.0
3911,Colorado,2021-09-25,1364,0,3445331.0
3912,Colorado,2021-09-26,1364,0,3448223.0
3913,Colorado,2021-09-27,1366,31,3450696.0
3914,Colorado,2021-09-28,1272,19,3455322.0
3915,Colorado,2021-09-29,1099,19,3458682.0
3916,Colorado,2021-09-30,1743,2,3461855.0
3917,Colorado,2021-10-01,1420,51,3465294.0
3918,Colorado,2021-10-02,1712,10,3465294.0
3919,Colorado,2021-10-03,1712,10,3470029.0
3920,Colorado,2021-10-04,1714,12,3478271.0
3921,Colorado,2021-10-05,2280,17,3481392.0
3922,Colorado,2021-10-06,1838,22,3484391.0
3923,Colorado,2021-10-07,2781,28,3489844.0
3924,Colorado,2021-10-08,2911,40,3491915.0
3925,Colorado,2021-10-09,1961,11,3491915.0
3926,Colorado,2021-10-10,1961,11,3501455.0
3927,Colorado,2021-10-11,1962,12,3503121.0
3928,Colorado,2021-10-12,2000,23,3503121.0
3929,Colorado,2021-10-13,2461,38,3503121.0
3930,Colorado,2021-10-14,3179,12,3503121.0
3931,Colorado,2021-10-15,2850,24,3503121.0
3932,Colorado,2021-10-16,1767,17,3503121.0
3933,Colorado,2021-10-17,1767,17,3503121.0
3934,Colorado,2021-10-18,1769,19,3526778.0
3935,Colorado,2021-10-19,1983,32,3530337.0
3936,Colorado,2021-10-20,2252,22,3532813.0
3937,Colorado,2021-10-21,3397,23,3537562.0
3938,Colorado,2021-10-22,2846,35,3541364.0
3939,Colorado,2021-10-23,0,0,3543042.0
3940,Colorado,2021-10-24,0,0,3543042.0
3941,Colorado,2021-10-25,6886,57,3549979.0
3942,Colorado,2021-10-26,2452,22,3553019.0
3943,Colorado,2021-10-27,3385,23,3556265.0
3944,Colorado,2021-10-28,3823,32,3558422.0
3945,Colorado,2021-10-29,3295,23,3560685.0
3946,Colorado,2021-10-30,0,0,3564293.0
3947,Colorado,2021-10-31,0,0,3568226.0
3948,Colorado,2021-11-01,7394,72,3569960.0
3949,Colorado,2021-11-02,2396,34,3572399.0
3950,Colorado,2021-11-03,2747,16,3575340.0
3951,Colorado,2021-11-04,4149,51,3577266.0
3952,Colorado,2021-11-05,3306,48,3577636.0
3953,Colorado,2021-11-06,0,0,3578100.0
3954,Colorado,2021-11-07,0,0,3582566.0
3955,Colorado,2021-11-08,8193,92,3583793.0
3956,Colorado,2021-11-09,2514,21,3586024.0
3957,Colorado,2021-11-10,3837,31,3588492.0
3958,Colorado,2021-11-11,3912,33,3590712.0
3959,Colorado,2021-11-12,3051,36,3593193.0
3960,Connecticut,2020-01-23,0,0,
3961,Connecticut,2020-01-24,0,0,
3962,Connecticut,2020-01-25,0,0,
3963,Connecticut,2020-01-26,0,0,
3964,Connecticut,2020-01-27,0,0,
3965,Connecticut,2020-01-28,0,0,
3966,Connecticut,2020-01-29,0,0,
3967,Connecticut,2020-01-30,0,0,
3968,Connecticut,2020-01-31,0,0,
3969,Connecticut,2020-02-01,0,0,
3970,Connecticut,2020-02-02,0,0,
3971,Connecticut,2020-02-03,0,0,
3972,Connecticut,2020-02-04,0,0,
3973,Connecticut,2020-02-05,0,0,
3974,Connecticut,2020-02-06,0,0,
